hcp_id,first_name,last_name,specialty,tier,decile,city,state,zone,hospital,years_practicing,preferred_contact,npi_like_id
HCP-2749,Hardik,Atwal,Consultant_Physician,B,8,Bengaluru,Karnataka,South,Aster Medcity,27,Clinic,MCI-12749
HCP-2750,Teerth,Handa,Cardiologist,C,10,Delhi,Delhi,North,Manipal Hospital,23,Clinic,MCI-12750
HCP-2751,Baghyawati,Garg,Cardiologist,B,6,Chennai,Tamil Nadu,South,Wellness Clinic,24,Hospital,MCI-12751
HCP-2752,Aayush,Chaudhary,Pulmonist,C,10,Delhi,Delhi,North,Manipal Hospital,34,Clinic,MCI-12752
HCP-2753,Tanish,Thaman,Gastroenterologist,A,2,Chennai,Tamil Nadu,South,Narayana Health,25,Hospital,MCI-12753
HCP-2754,Vaishnavi,Peri,GP,B,6,Mumbai,Maharashtra,West,Kokilaben Hospital,25,Hospital,MCI-12754
HCP-2755,Qasim,Sarraf,Pulmonist,A,1,Mumbai,Maharashtra,West,City Hospital,8,Phone,MCI-12755
HCP-2756,Hredhaan,Golla,Consultant_Physician,B,5,Delhi,Delhi,North,Medanta Hospital,37,Hospital,MCI-12756
HCP-2757,Isha,Raghavan,Cardiologist,A,1,Lucknow,Uttar Pradesh,North,Kokilaben Hospital,30,Phone,MCI-12757
HCP-2758,Panini,Kala,Diabetologist,C,8,Bengaluru,Karnataka,South,Apollo Hospital,15,Phone,MCI-12758
HCP-2759,Yoshita,Kari,Cardiologist,B,3,Kolkata,West Bengal,East,AIIMS,29,Hospital,MCI-12759
HCP-2760,Nikita,Chowdhury,GP,C,9,Kolkata,West Bengal,East,Manipal Hospital,6,Clinic,MCI-12760
HCP-2761,Dipta,Dasgupta,GP,B,6,Bhopal,Madhya Pradesh,West,Kokilaben Hospital,35,Clinic,MCI-12761
HCP-2762,Unnati,Choudhary,Pulmonist,B,6,Kolkata,West Bengal,East,Artemis Hospital,8,Phone,MCI-12762
HCP-2763,Zinal,Deshpande,Cardiologist,C,8,Kochi,Kerala,South,Kokilaben Hospital,17,Clinic,MCI-12763
HCP-2764,Warhi,Patel,Diabetologist,A,2,Lucknow,Uttar Pradesh,North,Global Hospital,40,Hospital,MCI-12764
HCP-2765,Bhavya,Baria,GP,C,8,Kolkata,West Bengal,East,,5,Phone,MCI-12765
HCP-2766,Fitan,Narang,GP,B,7,Mumbai,Maharashtra,West,,23,Hospital,MCI-12766
HCP-2767,Wakeeta,D’Alia,Diabetologist,B,6,Bengaluru,Karnataka,South,Kokilaben Hospital,32,Clinic,MCI-12767
HCP-2768,Lekha,Mander,GP,A,4,Delhi,Delhi,North,AIIMS,18,Clinic,MCI-12768
HCP-2769,Tanmayi,Muni,Pulmonist,B,8,Kochi,Kerala,South,Kokilaben Hospital,39,Hospital,MCI-12769
HCP-2770,Sachi,Kara,Pulmonist,B,4,Kolkata,West Bengal,East,,31,Phone,MCI-12770
HCP-2771,Nikita,Mannan,GP,C,8,Kochi,Kerala,South,,39,WhatsApp,MCI-12771
HCP-2772,Priya,Gulati,Consultant_Physician,C,10,Hyderabad,Telangana,South,,24,WhatsApp,MCI-12772
HCP-2773,Ekaraj,Soni,Cardiologist,C,9,Hyderabad,Telangana,South,,10,Clinic,MCI-12773
HCP-2774,Jhalak,Gola,Cardiologist,B,7,Mumbai,Maharashtra,West,Lilavati Hospital,27,Phone,MCI-12774
HCP-2775,Agastya,Swamy,Diabetologist,A,3,Mumbai,Maharashtra,West,,37,Phone,MCI-12775
HCP-2776,Henry,Randhawa,GP,B,8,Bengaluru,Karnataka,South,Care Clinic,32,Clinic,MCI-12776
HCP-2777,Raksha,Virk,Consultant_Physician,C,8,Hyderabad,Telangana,South,,34,Clinic,MCI-12777
HCP-2778,Frederick,Dar,Pulmonist,B,6,Hyderabad,Telangana,South,,20,Clinic,MCI-12778
HCP-2779,Luke,Rana,Consultant_Physician,C,8,Hyderabad,Telangana,South,Wellness Clinic,18,Hospital,MCI-12779
HCP-2780,Nandini,Chaudry,Gastroenterologist,C,7,Bengaluru,Karnataka,South,Wellness Clinic,30,Hospital,MCI-12780
HCP-2781,Om,Bhattacharyya,Gastroenterologist,C,9,Hyderabad,Telangana,South,City Hospital,37,Clinic,MCI-12781
HCP-2782,Januja,Issac,Pulmonist,C,7,Kolkata,West Bengal,East,Narayana Health,32,Phone,MCI-12782
HCP-2783,Hamsini,Iyer,Cardiologist,A,2,Hyderabad,Telangana,South,Narayana Health,24,WhatsApp,MCI-12783
HCP-2784,Netra,Das,GP,C,8,Bengaluru,Karnataka,South,Kokilaben Hospital,23,Clinic,MCI-12784
HCP-2785,Viraj,Samra,Diabetologist,C,10,Chennai,Tamil Nadu,South,,29,Clinic,MCI-12785
HCP-2786,Xalak,Mallick,GP,A,3,Mumbai,Maharashtra,West,,34,Hospital,MCI-12786
HCP-2787,Anjali,Ratta,Gastroenterologist,C,9,Chennai,Tamil Nadu,South,Narayana Health,24,Hospital,MCI-12787
HCP-2788,Ishani,Soni,Diabetologist,B,8,Pune,Maharashtra,West,,30,Hospital,MCI-12788
HCP-2789,Nidhi,Sundaram,Diabetologist,C,8,Mumbai,Maharashtra,West,Apollo Hospital,34,Clinic,MCI-12789
HCP-2790,Yasti,Mallick,Pulmonist,C,9,Hyderabad,Telangana,South,,36,Hospital,MCI-12790
HCP-2791,Manan,Sha,GP,B,6,Chennai,Tamil Nadu,South,,40,Clinic,MCI-12791
HCP-2792,Hritik,Das,Pulmonist,B,8,Delhi,Delhi,North,City Hospital,16,Clinic,MCI-12792
HCP-2793,Zashil,Suri,Pulmonist,B,6,Delhi,Delhi,North,Apollo Hospital,10,Hospital,MCI-12793
HCP-2794,Widisha,Kashyap,Consultant_Physician,C,9,Lucknow,Uttar Pradesh,North,,36,Hospital,MCI-12794
HCP-2795,Krish,Balan,Cardiologist,B,5,Kolkata,West Bengal,East,,2,WhatsApp,MCI-12795
HCP-2796,Hardik,Bera,Gastroenterologist,C,9,Kolkata,West Bengal,East,Max Healthcare,2,Clinic,MCI-12796
HCP-2797,Ekansh,Tara,Diabetologist,B,6,Jaipur,Rajasthan,North,Narayana Health,38,Clinic,MCI-12797
HCP-2798,Avi,Gola,Diabetologist,A,1,Jaipur,Rajasthan,North,AIIMS,11,Phone,MCI-12798
HCP-2799,Lavanya,Narain,Cardiologist,C,7,Bengaluru,Karnataka,South,Global Hospital,8,Hospital,MCI-12799
HCP-2800,Michael,Mitter,GP,B,7,Mumbai,Maharashtra,West,,9,Hospital,MCI-12800
HCP-2801,Gopal,Bose,GP,B,5,Ahmedabad,Gujarat,West,Lilavati Hospital,5,Hospital,MCI-12801
HCP-2802,Zinal,Tailor,Gastroenterologist,A,4,Kolkata,West Bengal,East,Wellness Clinic,30,Hospital,MCI-12802
HCP-2803,Unnati,Jaggi,GP,C,9,Mumbai,Maharashtra,West,Care Clinic,12,Hospital,MCI-12803
HCP-2804,Chaaya,Tank,GP,A,4,Hyderabad,Telangana,South,Kokilaben Hospital,21,WhatsApp,MCI-12804
HCP-2805,Vritti,Thaman,Cardiologist,C,10,Bengaluru,Karnataka,South,Wellness Clinic,31,Hospital,MCI-12805
HCP-2806,Advika,Oza,GP,B,3,Kolkata,West Bengal,East,Fortis Hospital,5,Clinic,MCI-12806
HCP-2807,Andrew,Balay,Cardiologist,C,8,Chennai,Tamil Nadu,South,Wellness Clinic,14,Phone,MCI-12807
HCP-2808,Qushi,Dani,Consultant_Physician,C,10,Bengaluru,Karnataka,South,Apollo Hospital,2,Clinic,MCI-12808
HCP-2809,Leela,Sengupta,Pulmonist,A,4,Ahmedabad,Gujarat,West,Kokilaben Hospital,10,Clinic,MCI-12809
HCP-2810,Divya,Puri,Diabetologist,C,8,Mumbai,Maharashtra,West,,35,Hospital,MCI-12810
HCP-2811,Saanvi,Sharaf,Diabetologist,B,4,Pune,Maharashtra,West,Lilavati Hospital,32,Clinic,MCI-12811
HCP-2812,Balendra,Bali,GP,B,4,Ahmedabad,Gujarat,West,,39,WhatsApp,MCI-12812
HCP-2813,Peter,Mitter,Cardiologist,B,7,Delhi,Delhi,North,Sunrise Clinic,28,Clinic,MCI-12813
HCP-2814,Nitesh,Swamy,Consultant_Physician,B,7,Bengaluru,Karnataka,South,Kokilaben Hospital,14,Clinic,MCI-12814
HCP-2815,Raagini,Desai,GP,B,4,Bengaluru,Karnataka,South,Wellness Clinic,32,WhatsApp,MCI-12815
HCP-2816,Devika,Ramachandran,Consultant_Physician,B,6,Kolkata,West Bengal,East,,31,WhatsApp,MCI-12816
HCP-2817,Vinaya,Choudhary,Diabetologist,B,5,Bengaluru,Karnataka,South,,7,Clinic,MCI-12817
HCP-2818,Vritti,Zacharia,Pulmonist,B,4,Mumbai,Maharashtra,West,Max Healthcare,31,Hospital,MCI-12818
HCP-2819,Upma,Soni,Consultant_Physician,C,6,Delhi,Delhi,North,Artemis Hospital,27,Clinic,MCI-12819
HCP-2820,Naksh,Toor,Gastroenterologist,B,8,Mumbai,Maharashtra,West,,37,Clinic,MCI-12820
HCP-2821,Daksh,Raman,Consultant_Physician,A,1,Bengaluru,Karnataka,South,,34,Clinic,MCI-12821
HCP-2822,Adya,Talwar,Pulmonist,B,7,Ahmedabad,Gujarat,West,Max Healthcare,32,Clinic,MCI-12822
HCP-2823,Krishna,Pandit,Pulmonist,A,1,Delhi,Delhi,North,City Hospital,34,Hospital,MCI-12823
HCP-2824,Bhavani,Nagi,Diabetologist,B,5,Kolkata,West Bengal,East,,35,Hospital,MCI-12824
HCP-2825,Darsh,Bala,GP,B,7,Mumbai,Maharashtra,West,Lilavati Hospital,4,Hospital,MCI-12825
HCP-2826,Chakradev,Dave,Cardiologist,B,4,Kolkata,West Bengal,East,AIIMS,19,Hospital,MCI-12826
HCP-2827,Jeevika,Palla,Diabetologist,B,6,Bengaluru,Karnataka,South,,19,WhatsApp,MCI-12827
HCP-2828,Avi,Om,Diabetologist,B,6,Ahmedabad,Gujarat,West,Apollo Hospital,2,Phone,MCI-12828
HCP-2829,Lajita,Chatterjee,GP,C,9,Bengaluru,Karnataka,South,Manipal Hospital,26,Hospital,MCI-12829
HCP-2830,Priya,Pai,Cardiologist,B,8,Mumbai,Maharashtra,West,Sunrise Clinic,16,Phone,MCI-12830
HCP-2831,Ishanvi,Sabharwal,Gastroenterologist,B,7,Ahmedabad,Gujarat,West,Lilavati Hospital,35,Clinic,MCI-12831
HCP-2832,Indali,Bhalla,GP,C,6,Lucknow,Uttar Pradesh,North,Wellness Clinic,4,Phone,MCI-12832
HCP-2833,Yash,Kota,Consultant_Physician,B,5,Bengaluru,Karnataka,South,,24,Hospital,MCI-12833
HCP-2834,Wahab,Muni,Consultant_Physician,C,8,Hyderabad,Telangana,South,Care Clinic,21,Hospital,MCI-12834
HCP-2835,Frado,Bhatti,GP,B,6,Mumbai,Maharashtra,West,,5,Hospital,MCI-12835
HCP-2836,Dalaja,Contractor,Gastroenterologist,C,8,Bengaluru,Karnataka,South,Lilavati Hospital,37,Clinic,MCI-12836
HCP-2837,Geetika,Gara,Consultant_Physician,A,1,Mumbai,Maharashtra,West,Wellness Clinic,7,Hospital,MCI-12837
HCP-2838,Anmol,Yohannan,GP,A,1,Bengaluru,Karnataka,South,Narayana Health,21,Clinic,MCI-12838
HCP-2839,Eshana,Barad,Diabetologist,B,6,Bengaluru,Karnataka,South,Apollo Hospital,12,Clinic,MCI-12839
HCP-2840,Triveni,Sami,Gastroenterologist,B,8,Chennai,Tamil Nadu,South,,18,Phone,MCI-12840
HCP-2841,Yutika,Sama,Diabetologist,B,4,Kolkata,West Bengal,East,Kokilaben Hospital,37,Hospital,MCI-12841
HCP-2842,Amara,Bahri,GP,A,4,Kolkata,West Bengal,East,Care Clinic,9,Clinic,MCI-12842
HCP-2843,Upasna,Bains,GP,C,9,Kolkata,West Bengal,East,Narayana Health,10,Hospital,MCI-12843
HCP-2844,Edhitha,Purohit,Consultant_Physician,C,7,Lucknow,Uttar Pradesh,North,Apollo Hospital,21,Phone,MCI-12844
HCP-2845,Madhavi,Naidu,Pulmonist,B,4,Delhi,Delhi,North,Apollo Hospital,21,Clinic,MCI-12845
HCP-2846,Guneet,Suresh,GP,C,9,Delhi,Delhi,North,Medanta Hospital,26,Phone,MCI-12846
HCP-2847,Harish,Jha,Diabetologist,B,6,Delhi,Delhi,North,,36,Phone,MCI-12847
HCP-2848,Gayathri,Taneja,Gastroenterologist,C,10,Lucknow,Uttar Pradesh,North,,24,Phone,MCI-12848
HCP-2849,Yadavi,Nori,Pulmonist,C,10,Hyderabad,Telangana,South,,18,Hospital,MCI-12849
HCP-2850,Ojas,Mistry,Gastroenterologist,A,1,Jaipur,Rajasthan,North,Aster Medcity,5,Phone,MCI-12850
HCP-2851,Januja,Sarin,GP,A,4,Bengaluru,Karnataka,South,AIIMS,4,Clinic,MCI-12851
HCP-2852,Saksham,Taneja,Consultant_Physician,B,7,Hyderabad,Telangana,South,Lilavati Hospital,39,Clinic,MCI-12852
HCP-2853,Faqid,Wason,GP,B,6,Mumbai,Maharashtra,West,Fortis Hospital,9,WhatsApp,MCI-12853
HCP-2854,Tanish,Mani,Consultant_Physician,C,9,Hyderabad,Telangana,South,Medanta Hospital,8,Clinic,MCI-12854
HCP-2855,Alka,Batta,GP,B,6,Delhi,Delhi,North,AIIMS,3,Phone,MCI-12855
HCP-2856,Chameli,Ratti,Cardiologist,C,8,Chennai,Tamil Nadu,South,Sunrise Clinic,39,Clinic,MCI-12856
HCP-2857,Upkaar,Chanda,Diabetologist,B,6,Hyderabad,Telangana,South,Aster Medcity,28,Clinic,MCI-12857
HCP-2858,Girish,Nayar,Cardiologist,C,10,Mumbai,Maharashtra,West,,2,Hospital,MCI-12858
HCP-2859,Anjali,Bhavsar,GP,B,7,Delhi,Delhi,North,Global Hospital,30,Hospital,MCI-12859
HCP-2860,Vaishnavi,Sane,GP,C,7,Bengaluru,Karnataka,South,Manipal Hospital,20,Hospital,MCI-12860
HCP-2861,Shaurya,Palan,Pulmonist,C,6,Hyderabad,Telangana,South,Global Hospital,29,Phone,MCI-12861
HCP-2862,Faraj,Mittal,Pulmonist,A,2,Ahmedabad,Gujarat,West,Wellness Clinic,2,Clinic,MCI-12862
HCP-2863,Yamini,Mital,Gastroenterologist,A,4,Ahmedabad,Gujarat,West,Sunrise Clinic,3,Clinic,MCI-12863
HCP-2864,Rachita,Zacharia,Diabetologist,B,7,Kolkata,West Bengal,East,,13,Clinic,MCI-12864
HCP-2865,Dhriti,Iyengar,GP,C,8,Hyderabad,Telangana,South,Artemis Hospital,5,Phone,MCI-12865
HCP-2866,Oeshi,Ratti,Cardiologist,A,1,Delhi,Delhi,North,Care Clinic,2,Hospital,MCI-12866
HCP-2867,Zayan,Varma,Cardiologist,B,5,Mumbai,Maharashtra,West,,8,WhatsApp,MCI-12867
HCP-2868,Sudiksha,Gole,Gastroenterologist,C,10,Pune,Maharashtra,West,AIIMS,35,Hospital,MCI-12868
HCP-2869,Anirudh,Varty,Consultant_Physician,C,7,Delhi,Delhi,North,Narayana Health,36,Hospital,MCI-12869
HCP-2870,Rachit,Tata,Diabetologist,A,2,Mumbai,Maharashtra,West,Medanta Hospital,11,Hospital,MCI-12870
HCP-2871,Tanay,Sibal,Cardiologist,C,10,Hyderabad,Telangana,South,Global Hospital,3,WhatsApp,MCI-12871
HCP-2872,Amrita,Walia,GP,C,7,Pune,Maharashtra,West,,3,Phone,MCI-12872
HCP-2873,Radha,Bhasin,Gastroenterologist,C,8,Delhi,Delhi,North,Wellness Clinic,2,Clinic,MCI-12873
HCP-2874,Sai,Patla,Pulmonist,B,4,Bengaluru,Karnataka,South,,20,Hospital,MCI-12874
HCP-2875,Turvi,Divan,Cardiologist,B,7,Pune,Maharashtra,West,Medanta Hospital,8,Hospital,MCI-12875
HCP-2876,Wridesh,Dora,Diabetologist,A,2,Kochi,Kerala,South,Kokilaben Hospital,4,Clinic,MCI-12876
HCP-2877,Charita,Saran,GP,B,6,Chennai,Tamil Nadu,South,Medanta Hospital,27,Clinic,MCI-12877
HCP-2878,Nirja,Nagar,Consultant_Physician,A,2,Jaipur,Rajasthan,North,Apollo Hospital,25,Phone,MCI-12878
HCP-2879,Devansh,Jani,Consultant_Physician,B,6,Delhi,Delhi,North,AIIMS,18,Hospital,MCI-12879
HCP-2880,Nitara,Loke,Diabetologist,A,4,Hyderabad,Telangana,South,Manipal Hospital,5,Clinic,MCI-12880
HCP-2881,Bhavini,Dyal,GP,B,8,Kolkata,West Bengal,East,AIIMS,23,Clinic,MCI-12881
HCP-2882,Aahana,Keer,Cardiologist,A,2,Chennai,Tamil Nadu,South,,12,WhatsApp,MCI-12882
HCP-2883,Nidra,Khare,Cardiologist,B,5,Chennai,Tamil Nadu,South,City Hospital,33,Clinic,MCI-12883
HCP-2884,Ishaan,Doctor,Consultant_Physician,C,10,Kochi,Kerala,South,Medanta Hospital,40,Clinic,MCI-12884
HCP-2885,Rehaan,Bala,Cardiologist,B,4,Mumbai,Maharashtra,West,Manipal Hospital,3,Phone,MCI-12885
HCP-2886,Yatan,Mukherjee,Consultant_Physician,B,4,Mumbai,Maharashtra,West,Medanta Hospital,33,Phone,MCI-12886
HCP-2887,Ucchal,Sunder,GP,A,2,Chennai,Tamil Nadu,South,Narayana Health,26,Clinic,MCI-12887
HCP-2888,Rajata,Sami,Diabetologist,A,2,Mumbai,Maharashtra,West,Care Clinic,36,Clinic,MCI-12888
HCP-2889,Balhaar,Jaggi,Diabetologist,A,3,Mumbai,Maharashtra,West,Sunrise Clinic,38,Phone,MCI-12889
HCP-2890,Nathaniel,Mahajan,Gastroenterologist,C,7,Pune,Maharashtra,West,Kokilaben Hospital,8,Phone,MCI-12890
HCP-2891,Laban,Balakrishnan,Gastroenterologist,C,8,Delhi,Delhi,North,Manipal Hospital,23,Clinic,MCI-12891
HCP-2892,Aarna,Mall,Cardiologist,B,7,Kochi,Kerala,South,Sunrise Clinic,6,Phone,MCI-12892
HCP-2893,Patrick,Basak,Cardiologist,C,10,Hyderabad,Telangana,South,Fortis Hospital,8,Clinic,MCI-12893
HCP-2894,Vedika,Bahri,GP,B,3,Mumbai,Maharashtra,West,Kokilaben Hospital,7,Phone,MCI-12894
HCP-2895,Christopher,Chacko,GP,C,7,Mumbai,Maharashtra,West,Aster Medcity,25,Clinic,MCI-12895
HCP-2896,Dipta,Misra,Gastroenterologist,B,7,Kolkata,West Bengal,East,Narayana Health,23,Clinic,MCI-12896
HCP-2897,Devansh,Ray,Pulmonist,B,6,Delhi,Delhi,North,Manipal Hospital,23,WhatsApp,MCI-12897
HCP-2898,Januja,Chana,Diabetologist,B,5,Bengaluru,Karnataka,South,,29,Hospital,MCI-12898
HCP-2899,Mekhala,Dey,Diabetologist,A,2,Mumbai,Maharashtra,West,,22,Phone,MCI-12899
HCP-2900,Warinder,Choudhury,Pulmonist,B,4,Jaipur,Rajasthan,North,Care Clinic,6,Clinic,MCI-12900
HCP-2901,Xiti,Dara,Consultant_Physician,A,2,Mumbai,Maharashtra,West,Wellness Clinic,11,Clinic,MCI-12901
HCP-2902,Zayan,Taneja,Consultant_Physician,B,8,Hyderabad,Telangana,South,Global Hospital,39,Phone,MCI-12902
HCP-2903,Gautam,Khanna,Pulmonist,A,1,Bhopal,Madhya Pradesh,West,Artemis Hospital,12,Clinic,MCI-12903
HCP-2904,Jason,Munshi,Pulmonist,C,6,Mumbai,Maharashtra,West,Global Hospital,12,Clinic,MCI-12904
HCP-2905,Forum,Ramakrishnan,Pulmonist,B,7,Lucknow,Uttar Pradesh,North,Max Healthcare,35,Clinic,MCI-12905
HCP-2906,Warinder,Sampath,Cardiologist,C,6,Delhi,Delhi,North,Global Hospital,38,WhatsApp,MCI-12906
HCP-2907,Tejas,Dhawan,Cardiologist,C,6,Chennai,Tamil Nadu,South,,33,Hospital,MCI-12907
HCP-2908,Hredhaan,Gill,Diabetologist,C,10,Lucknow,Uttar Pradesh,North,AIIMS,34,Clinic,MCI-12908
HCP-2909,Tanish,Maharaj,Diabetologist,C,6,Chennai,Tamil Nadu,South,,37,Clinic,MCI-12909
HCP-2910,Ria,Rege,Consultant_Physician,B,6,Ahmedabad,Gujarat,West,Apollo Hospital,27,Hospital,MCI-12910
HCP-2911,Aachal,Bhalla,Pulmonist,A,2,Delhi,Delhi,North,,22,Phone,MCI-12911
HCP-2912,Vritti,Walla,Diabetologist,B,5,Hyderabad,Telangana,South,,13,Hospital,MCI-12912
HCP-2913,Kavya,Chowdhury,Gastroenterologist,C,9,Kolkata,West Bengal,East,Lilavati Hospital,39,Clinic,MCI-12913
HCP-2914,Edhitha,Sampath,Pulmonist,B,5,Delhi,Delhi,North,Aster Medcity,32,Phone,MCI-12914
HCP-2915,Vaishnavi,Koshy,Pulmonist,B,6,Mumbai,Maharashtra,West,Manipal Hospital,33,Phone,MCI-12915
HCP-2916,Arunima,Dhillon,Diabetologist,A,1,Hyderabad,Telangana,South,Fortis Hospital,3,Clinic,MCI-12916
HCP-2917,Janani,Soman,Diabetologist,C,9,Bengaluru,Karnataka,South,,24,Hospital,MCI-12917
HCP-2918,Jhalak,Morar,Gastroenterologist,A,1,Jaipur,Rajasthan,North,,2,Clinic,MCI-12918
HCP-2919,Ansh,Banerjee,Pulmonist,C,8,Delhi,Delhi,North,,17,Hospital,MCI-12919
HCP-2920,Chatura,Khatri,GP,C,8,Delhi,Delhi,North,Global Hospital,19,Clinic,MCI-12920
HCP-2921,Zehaan,Rajagopalan,Consultant_Physician,B,7,Kochi,Kerala,South,Global Hospital,39,Phone,MCI-12921
HCP-2922,Dayamai,Patil,Consultant_Physician,B,6,Mumbai,Maharashtra,West,Global Hospital,23,Hospital,MCI-12922
HCP-2923,Jairaj,Warrior,Cardiologist,B,6,Kolkata,West Bengal,East,City Hospital,2,Clinic,MCI-12923
HCP-2924,Warjas,Savant,Consultant_Physician,B,5,Bhopal,Madhya Pradesh,West,Medanta Hospital,14,Clinic,MCI-12924
HCP-2925,Lipika,Anand,GP,C,8,Chennai,Tamil Nadu,South,Care Clinic,13,Phone,MCI-12925
HCP-2926,Maya,Kumer,Pulmonist,C,8,Hyderabad,Telangana,South,Max Healthcare,4,Clinic,MCI-12926
HCP-2927,Charvi,Chana,Diabetologist,C,6,Mumbai,Maharashtra,West,,30,WhatsApp,MCI-12927
HCP-2928,Warinder,Mishra,Gastroenterologist,B,8,Hyderabad,Telangana,South,Sunrise Clinic,21,Clinic,MCI-12928
HCP-2929,Shivansh,Dyal,Cardiologist,A,2,Delhi,Delhi,North,,10,Hospital,MCI-12929
HCP-2930,Reva,Nadig,Diabetologist,C,8,Delhi,Delhi,North,Global Hospital,17,Clinic,MCI-12930
HCP-2931,Niharika,Bandi,GP,B,8,Mumbai,Maharashtra,West,AIIMS,29,Clinic,MCI-12931
HCP-2932,Anusha,Buch,Gastroenterologist,B,7,Delhi,Delhi,North,City Hospital,6,Hospital,MCI-12932
HCP-2933,Vyanjana,Sinha,Consultant_Physician,B,6,Pune,Maharashtra,West,,18,Hospital,MCI-12933
HCP-2934,Nitara,Natarajan,Pulmonist,B,6,Mumbai,Maharashtra,West,Global Hospital,30,Phone,MCI-12934
HCP-2935,Pahal,Chaudhry,GP,B,7,Kolkata,West Bengal,East,Wellness Clinic,6,Clinic,MCI-12935
HCP-2936,Naveen,Lal,Diabetologist,A,1,Lucknow,Uttar Pradesh,North,Wellness Clinic,8,Clinic,MCI-12936
HCP-2937,Yashawini,Bhatti,GP,B,3,Kochi,Kerala,South,,4,WhatsApp,MCI-12937
HCP-2938,Indira,Salvi,Consultant_Physician,B,4,Pune,Maharashtra,West,Artemis Hospital,21,Phone,MCI-12938
HCP-2939,Eta,Setty,Gastroenterologist,B,6,Lucknow,Uttar Pradesh,North,City Hospital,17,Clinic,MCI-12939
HCP-2940,Ayaan,Ben,Consultant_Physician,C,9,Mumbai,Maharashtra,West,,40,Clinic,MCI-12940
HCP-2941,Qarin,Sawhney,Pulmonist,C,9,Chennai,Tamil Nadu,South,,38,WhatsApp,MCI-12941
HCP-2942,Laban,Aggarwal,Gastroenterologist,B,7,Bengaluru,Karnataka,South,,24,Hospital,MCI-12942
HCP-2943,Nandini,Iyengar,Pulmonist,B,8,Pune,Maharashtra,West,Care Clinic,22,Clinic,MCI-12943
HCP-2944,Dalaja,Murthy,Diabetologist,B,5,Bengaluru,Karnataka,South,City Hospital,26,Clinic,MCI-12944
HCP-2945,Fitan,Choudhry,GP,A,1,Delhi,Delhi,North,,16,Phone,MCI-12945
HCP-2946,Nakul,Krish,Cardiologist,C,8,Delhi,Delhi,North,Care Clinic,4,Hospital,MCI-12946
HCP-2947,Zaitra,De,Consultant_Physician,B,5,Kolkata,West Bengal,East,,39,Phone,MCI-12947
HCP-2948,Nirja,Nagarajan,Consultant_Physician,B,5,Delhi,Delhi,North,Kokilaben Hospital,27,Phone,MCI-12948
HCP-2949,Siya,Sridhar,Pulmonist,A,3,Mumbai,Maharashtra,West,,29,Clinic,MCI-12949
HCP-2950,Kiaan,Lad,Pulmonist,A,2,Kolkata,West Bengal,East,City Hospital,16,Clinic,MCI-12950
HCP-2951,Oscar,Narang,Consultant_Physician,B,6,Hyderabad,Telangana,South,,38,Clinic,MCI-12951
HCP-2952,Baghyawati,Issac,Cardiologist,B,3,Hyderabad,Telangana,South,,38,Hospital,MCI-12952
HCP-2953,Frado,Sachdeva,Consultant_Physician,B,3,Jaipur,Rajasthan,North,Global Hospital,39,Hospital,MCI-12953
HCP-2954,Jhalak,Gopal,Cardiologist,B,5,Delhi,Delhi,North,,38,Phone,MCI-12954
HCP-2955,Maya,Purohit,Gastroenterologist,B,6,Bengaluru,Karnataka,South,,15,WhatsApp,MCI-12955
HCP-2956,Udarsh,Bail,Diabetologist,C,8,Kochi,Kerala,South,,22,Phone,MCI-12956
HCP-2957,Arin,Karnik,GP,B,4,Mumbai,Maharashtra,West,Kokilaben Hospital,3,Phone,MCI-12957
HCP-2958,Gaurav,Shere,Pulmonist,C,10,Bengaluru,Karnataka,South,,2,Clinic,MCI-12958
HCP-2959,Rushil,Lala,Pulmonist,B,7,Lucknow,Uttar Pradesh,North,Wellness Clinic,2,Hospital,MCI-12959
HCP-2960,Om,Bawa,Pulmonist,B,6,Mumbai,Maharashtra,West,Kokilaben Hospital,11,Hospital,MCI-12960
HCP-2961,Nandini,Sanghvi,GP,B,3,Chennai,Tamil Nadu,South,Sunrise Clinic,6,Clinic,MCI-12961
HCP-2962,Abha,Dixit,Consultant_Physician,B,4,Chennai,Tamil Nadu,South,Apollo Hospital,39,Clinic,MCI-12962
HCP-2963,Gaurav,Pillai,Pulmonist,A,4,Bengaluru,Karnataka,South,Global Hospital,26,Hospital,MCI-12963
HCP-2964,Onkar,Dalal,Consultant_Physician,C,9,Hyderabad,Telangana,South,,23,Clinic,MCI-12964
HCP-2965,Akshay,Vora,Cardiologist,B,4,Pune,Maharashtra,West,Global Hospital,13,Clinic,MCI-12965
HCP-2966,Radhika,Setty,GP,C,9,Pune,Maharashtra,West,City Hospital,14,Hospital,MCI-12966
HCP-2967,Warda,Dani,Consultant_Physician,A,2,Pune,Maharashtra,West,City Hospital,27,WhatsApp,MCI-12967
HCP-2968,Udarsh,Jani,Diabetologist,A,1,Mumbai,Maharashtra,West,Apollo Hospital,10,Clinic,MCI-12968
HCP-2969,Rayaan,Lata,Cardiologist,B,6,Chennai,Tamil Nadu,South,,32,Clinic,MCI-12969
HCP-2970,Bhavna,Talwar,GP,B,6,Kochi,Kerala,South,AIIMS,40,Phone,MCI-12970
HCP-2971,Lavanya,De,Cardiologist,A,1,Lucknow,Uttar Pradesh,North,Kokilaben Hospital,5,Hospital,MCI-12971
